,status_from_ipapi,country_from_ipapi,countryCode_from_ipapi,region_from_ipapi,regionName_from_ipapi,city_from_ipapi,zip_from_ipapi,lat_from_ipapi,lon_from_ipapi,timezone_from_ipapi,isp_from_ipapi,org_from_ipapi,as_from_ipapi,ipv4
406,success,Lithuania,LT,KU,Kaunas,Kaunas,44001,54.9038,23.8924,Europe/Vilnius,Tele Asia Limited,UAB Host Baltic,AS133398 Tele Asia Limited,185.36.81.184
407,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",46.101.113.206
408,success,Vietnam,VN,SG,Ho Chi Minh,Ho Chi Minh City,,10.8326,106.6581,Asia/Ho_Chi_Minh,Viettel Corporation,VIETEL,AS7552 Viettel Group,171.239.252.155
409,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",207.154.224.149
410,success,United States,US,NJ,New Jersey,Clifton,07014,40.8364,-74.1403,America/New_York,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",159.65.41.104
411,success,China,CN,BJ,Beijing,Haidian,,39.993,116.327,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Beijing Founder Broadband Network Technology Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,1.15.85.12
412,success,South Korea,KR,11,Seoul,Nowon-gu,01707,37.6537,127.0717,Asia/Seoul,DLIVE,DLIVE Nowon Cable TV,AS10036 DLIVE,58.141.178.185
413,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,UCLOUD,Shanghai UCloud Information Technology Company Limited,AS9808 Guangdong Mobile Communication Co.Ltd.,117.50.120.133
414,success,Germany,DE,TH,Thuringia,Weimar,99425,50.984,11.3227,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG,91.21.43.168
415,success,China,CN,GD,Guangdong,Guangzhou Shi,,23.379,113.763,Asia/Macau,CHINANET Liaoning province Dalian MAN network,Shenzhen Qianhai bird cloud computing Co. Ltd.,AS134762 CHINANET Liaoning province Dalian MAN network,43.226.155.16
416,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,49.235.74.192
417,success,United States,US,NJ,New Jersey,Clifton,07014,40.8364,-74.1403,America/New_York,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",68.183.150.202
418,success,Germany,DE,HE,Hesse,Frankfurt am Main,60311,50.110924,8.682127,Europe/Berlin,Microsoft Corporation,Microsoft Azure Cloud (germanywestcentral),AS8075 Microsoft Corporation,20.79.41.106
419,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,Shenzhen Tencent Computer Systems Company Limited,Acevillepteltd SG,"AS132203 Tencent Building, Kejizhongyi Avenue",162.62.133.8
420,success,China,CN,GD,Guangdong,Guangzhou Shi,,23.379,113.763,Asia/Macau,CHINATELECOM Xinjiang Wulumuqi MAN network,Chinanet GD,AS137695 CHINATELECOM Xinjiang Wulumuqi MAN network,106.124.131.214
421,success,Japan,JP,13,Tokyo,Tokyo,102-0082,35.6887,139.745,Asia/Tokyo,Tencent Cloud Computing (Beijing) Co,Aceville Pte.ltd,"AS132203 Tencent Building, Kejizhongyi Avenue",124.156.219.4
422,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,"Beijing Dian-Xin-Tong Network Technologies Co., Ltd.","Beijing Teletron Telecom Engineering Co., Ltd.","AS17964 Beijing Dian-Xin-Tong Network Technologies Co., Ltd.",115.182.105.68
423,success,United States,US,NJ,New Jersey,Clifton,07014,40.8364,-74.1403,America/New_York,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",68.183.156.109
424,success,China,CN,BJ,Beijing,Beijing,,39.9285,116.385,Asia/Shanghai,China Networks Inter-Exchange,Ritele,AS4847 China Networks Inter-Exchange,124.126.18.130
425,success,Singapore,SG,,,Singapore,627753,1.32123,103.695,Asia/Singapore,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",165.232.163.216
426,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,49.232.12.131
427,success,Hong Kong,HK,HCW,Central and Western District,Central,96521,22.2908,114.1501,Asia/Hong_Kong,Tencent Cloud Computing (Beijing) Co,Aceville Pte.ltd,"AS132203 Tencent Building, Kejizhongyi Avenue",129.226.225.117
428,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",165.22.194.81
429,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,DigitalOcean,"Web.com, Inc.","AS14061 DigitalOcean, LLC",64.225.72.65
430,success,China,CN,GD,Guangdong,Foshan,,23.0215,113.121,Asia/Shanghai,"Beijing Baidu Netcom Science and Technology Co., Ltd.","Beijing Baidu Netcom Science and Technology Co., Ltd.","AS38365 Beijing Baidu Netcom Science and Technology Co., Ltd.",106.13.47.10
431,success,Brazil,BR,SP,Sao Paulo,Jundiaí,13200,-23.203,-46.9008,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A,189.110.106.78
432,success,China,CN,BJ,Beijing,Haidian,,39.9822,116.306,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,118.24.252.148
433,success,China,CN,HB,Hubei,Wuhan,,30.5851,114.2662,Asia/Shanghai,Chinanet,Chinanet HB,AS4134 CHINANET-BACKBONE,111.175.186.150
434,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,106.53.239.28
435,success,Netherlands,NL,ZH,South Holland,Naaldwijk,2671,51.9963,4.20632,Europe/Amsterdam,Apeiron Global PVT LTD,Apeiron Global Pvt. Ltd.,AS139884 Apeiron Global Pvt. Ltd.,103.136.42.241
436,success,Singapore,SG,,,Singapore,627753,1.32123,103.695,Asia/Singapore,DIGITALOCEAN,"DigitalOcean, LLC","AS14061 DigitalOcean, LLC",139.59.108.41
437,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,106.55.45.162
438,success,Japan,JP,13,Tokyo,Shibuya,150-0002,35.6565,139.7,Asia/Tokyo,"GMO Internet, Inc","GMO Internet, Inc.","AS7506 GMO Internet,Inc",160.251.11.226
439,success,Norway,NO,30,Viken,Nittedal,1482,60.0445,10.8874,Europe/Oslo,Get AS,,AS41164 Telia Norge AS,84.214.54.164
440,success,South Korea,KR,45,Jeollabuk-do,Jeonju,55000,35.8237,127.1476,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom,59.2.207.18
441,success,South Korea,KR,41,Gyeonggi-do,Goyang-si,10461,37.661,126.8324,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom,211.252.87.42
442,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",104.248.82.64
443,success,United States,US,NC,North Carolina,Purlear,28665,36.1961,-81.348,America/New_York,"Wilkes Communications, Inc.",NeoNova Network Services,"AS22191 Wilkes Communications, Inc.",137.119.105.66
444,success,Bulgaria,BG,22,Sofia-Capital,Sofia,1000,42.6977,23.3219,Europe/Sofia,e-mail: noc@fastvps.biz,Technology Advanced Investment Limited,AS200391 KREZ 999 EOOD,5.188.206.54
445,success,South Korea,KR,45,Jeollabuk-do,Koch'ang,56403,35.447,126.5496,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom,211.198.174.72
446,success,France,FR,HDF,Hauts-de-France,Gravelines,59820,50.9871,2.12554,Europe/Paris,OVH SAS,OVH,AS16276 OVH SAS,51.75.24.109
447,success,China,CN,FJ,Fujian,Xiamen,,24.4798,118.0819,Asia/Shanghai,Chinanet,Chinanet FJ,AS4134 CHINANET-BACKBONE,218.86.31.67
448,success,China,CN,GX,Guangxi,Liuzhou Shi,,24.3416,109.432,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,,AS45090 Shenzhen Tencent Computer Systems Company Limited,118.195.139.187
449,success,Norway,NO,42,Agder,Grimstad,4885,58.3611,8.6167,Europe/Oslo,Telenor Norge,TELENOR-INTERNET,AS2119 Telenor Norge AS,88.89.28.49
450,success,France,FR,IDF,Île-de-France,Paris,75008,48.8747,2.32327,Europe/Paris,NERIM,Nerim SAS,AS13193 Nerim SAS,194.146.224.65
451,success,India,IN,KA,Karnataka,Bengaluru,560100,12.9634,77.5855,Asia/Kolkata,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",157.245.108.35
452,success,Turkey,TR,34,Istanbul,Istanbul,34110,41.0197,28.9757,Europe/Istanbul,Tellcom Iletisim Hizmetleri A.S.,Anka Tekstil Pazarlama A.S,AS34984 TELLCOM ILETISIM HIZMETLERI A.S.,213.74.22.134
453,success,Germany,DE,BY,Bavaria,Nuremberg,90403,49.4521,11.0767,Europe/Berlin,Hetzner Online GmbH,Hetzner,AS24940 Hetzner Online GmbH,162.55.47.202
454,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",188.166.22.79
455,success,Hong Kong,HK,HCW,Central and Western District,Central,96521,22.2908,114.1501,Asia/Hong_Kong,ComsenzNet,"Tencent cloud computing (Beijing) Co., Ltd.","AS132203 Tencent Building, Kejizhongyi Avenue",119.28.20.98
456,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,Beijing Voda Telecom Technology Co. Ltd.,AS45090 Shenzhen Tencent Computer Systems Company Limited,120.53.2.190
457,success,United States,US,WA,Washington,Seattle,98111,47.6034,-122.3414,America/Los_Angeles,Cogent Communications,Globaltelehost Corp,AS63023 GTHost,38.91.102.36
458,success,United States,US,CA,California,Santa Clara,95054,37.3931,-121.962,America/Los_Angeles,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",143.198.54.79
459,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",164.90.160.62
460,success,Hong Kong,HK,HCW,Central and Western District,Hong Kong,,22.3964,114.109,Asia/Hong_Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,118.193.35.172
461,success,Netherlands,NL,NH,North Holland,Amsterdam,1098,52.352,4.9392,Europe/Amsterdam,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",188.166.58.179
462,success,Brazil,BR,SP,São Paulo,Sao Paulo,,-23.5505,-46.6333,America/Sao_Paulo,Google LLC,Google Cloud (southamerica-east1),AS15169 Google LLC,35.199.73.100
463,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,139.155.39.251
464,success,United States,US,VA,Virginia,Ashburn,20149,39.0481,-77.4728,America/New_York,"GoDaddy.com, LLC","GoDaddy.com, LLC","AS26496 GoDaddy.com, LLC",198.12.249.249
465,success,United Kingdom,GB,ENG,England,London,SL1,51.5368,-0.6718,Europe/London,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",178.62.28.82
466,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,China Unicom Guangdong Province network,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,119.45.243.232
467,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,UCLOUD,Shanghai UCloud Information Technology Company Limited,AS9808 Guangdong Mobile Communication Co.Ltd.,117.50.65.238
468,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,EuroNet Internet,Online Breedband B.V.,AS45090 Shenzhen Tencent Computer Systems Company Limited,81.70.205.107
469,success,United States,US,NJ,New Jersey,Clifton,07014,40.8364,-74.1403,America/New_York,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",165.227.114.124
470,success,Singapore,SG,,,Singapore,627753,1.32123,103.695,Asia/Singapore,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",165.232.175.74
471,success,France,FR,IDF,Île-de-France,Paris,75000,48.8566,2.35222,Europe/Paris,LDCOM,N9uf DYN DSL,AS15557 SFR SA,84.99.169.230
472,success,China,CN,BJ,Beijing,Haidian,,39.9822,116.306,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,150.158.162.39
473,success,Singapore,SG,,,Singapore,627753,1.32123,103.695,Asia/Singapore,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",128.199.213.194
474,success,Russia,RU,MOW,Moscow,Moscow,144700,55.7483,37.6171,Europe/Moscow,HOSTWAY,Starcrecium Limited,AS49505 OOO Network of data-centers Selectel,45.146.165.151
475,success,China,CN,BJ,Beijing,Beijing,,39.9042,116.407,Asia/Shanghai,China Unicom Guangdong Province network,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,119.45.252.94
476,success,United States,US,NV,Nevada,Las Vegas,89101,36.1697,-115.1236,America/Los_Angeles,FranTech Solutions,FranTech Solutions,AS53667 FranTech Solutions,205.185.126.173
477,success,India,IN,KA,Karnataka,Bengaluru,560002,12.9634,77.5855,Asia/Kolkata,Aakash Internet Services Private Limited,Aakash  Private Limited,AS133982 Excitel Broadband Private Limited,103.215.236.2
478,success,South Korea,KR,11,Seoul,Yongsan-dong,04371,37.536,126.971,Asia/Seoul,Incheon Technopark,Boranet,AS45403 INCHEON TECHNOPARK,210.182.169.26
479,success,United States,US,NV,Nevada,Las Vegas,89101,36.1697,-115.1236,America/Los_Angeles,FranTech Solutions,FranTech Solutions,AS53667 FranTech Solutions,205.185.114.222
480,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC",Digital Ocean,"AS14061 DigitalOcean, LLC",167.99.143.38
481,success,United States,US,NV,Nevada,Las Vegas,89101,36.1697,-115.1236,America/Los_Angeles,FranTech Solutions,FranTech Solutions,AS53667 FranTech Solutions,209.141.48.144
482,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,106.53.134.73
483,success,Japan,JP,13,Tokyo,Tokyo,102-0082,35.6887,139.745,Asia/Tokyo,Alibaba.com LLC,ALICLOUD-JP,"AS45102 Alibaba (US) Technology Co., Ltd.",47.74.33.246
484,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,Beijing Voda Telecom Technology Co. Ltd.,AS45090 Shenzhen Tencent Computer Systems Company Limited,120.53.107.223
485,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,1.116.75.159
486,success,China,CN,SN,Shaanxi,Xi'an,,34.2635,108.9246,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS9808 Guangdong Mobile Communication Co.Ltd.,111.19.157.70
487,success,United States,US,CA,California,Berkeley,94705,37.8581,-122.247,America/Los_Angeles,Hurricane Electric,"Civic Actions, LLC",AS6939 Hurricane Electric LLC,65.49.20.68
488,success,Italy,IT,82,Sicily,Alcamo,91011,37.9787,12.9675,Europe/Rome,Fastweb Networks,,AS12874 Fastweb SpA,2.232.248.6
489,success,Colombia,CO,DC,Bogota D.C.,La Candelaria,111411,4.5986,-74.0721,America/Bogota,GTD COLOMBIA S.A.S,GTD COLOMBIA,AS26619 GTD COLOMBIA S.A.S,190.90.156.90
490,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,42.192.9.229
491,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,139.155.15.210
492,success,Singapore,SG,,,Singapore,627753,1.32123,103.695,Asia/Singapore,DIGITALOCEAN,"DigitalOcean, LLC","AS14061 DigitalOcean, LLC",139.59.102.170
493,success,United States,US,CA,California,Santa Clara,95051,37.3417,-121.9753,America/Los_Angeles,DigitalOcean,Digitalocean,"AS14061 DigitalOcean, LLC",178.128.184.213
494,success,France,FR,HDF,Hauts-de-France,Beauvais,60000,49.4349,2.0864,Europe/Paris,LDCOM,SFR User Data,AS15557 SFR SA,93.1.76.120
495,success,Netherlands,NL,NH,North Holland,Amsterdam,1012,52.3759,4.8975,Europe/Amsterdam,SCALEWAY,,AS12876 ONLINE S.A.S.,51.15.118.15
496,success,Russia,RU,MOW,Moscow,Moscow,,55.7464,37.5365,Europe/Moscow,ADM-SERVICE,ADM Service Ltd,AS48721 ADM Service Ltd.,194.165.16.38
497,success,Indonesia,ID,YO,Yogyakarta,Gamping Lor,,-7.78123,110.343,Asia/Jakarta,Poltekkes Kemenkes Yogyakarta,Poltekkes Kemenkes Yogyakarta,AS137301 POLTEKKES KEMENKES YOGYAKARTA,103.108.87.133
498,success,China,CN,JS,Jiangsu,Nanjing,,32.0654,118.74,Asia/Shanghai,JSCNNET,Jiangsu Broadcasting Data Network Corporation Limited,,111.208.67.244
499,success,China,CN,ZJ,Zhejiang,Hangzhou,,30.2994,120.1612,Asia/Shanghai,CNC Group CHINA169 Zhejiang Province Network,,AS4837 CHINA UNICOM China169 Backbone,124.160.96.249
500,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,42.194.173.211
501,success,Sweden,SE,AB,Stockholm County,Stockholm,100 05,59.3293,18.0686,Europe/Stockholm,Amati Foundation,Icme,AS42237 AMATI FOUNDATION,185.217.1.246
502,success,United States,US,NJ,New Jersey,Secaucus,07094,40.7861,-74.0743,America/New_York,"Interserver, Inc","Interserver, Inc","AS19318 Interserver, Inc",66.45.232.18
503,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited,49.233.2.204
504,success,United States,US,NV,Nevada,Las Vegas,89101,36.1697,-115.1236,America/Los_Angeles,FranTech Solutions,FranTech Solutions,AS53667 FranTech Solutions,205.185.114.83
505,success,China,CN,SD,Shandong,Xintai,,35.894,117.925,Asia/Shanghai,"Qingdao, ",Chinanet SD,"AS58541 Qingdao,266000",140.249.199.163
506,success,United States,US,FL,Florida,Orlando,32801,28.5436,-81.3738,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc",142.196.183.69
507,success,United States,US,CA,California,Los Angeles,90009,34.0544,-118.244,America/Los_Angeles,Des Capital B.V.,Serverion BV,AS213035 Des Capital B.V.,45.133.1.158
508,success,Indonesia,ID,JT,Central Java,Sekaran,,-7.04907,110.396,Asia/Jakarta,Universitas Negeri Semarang,UNNES,AS58400 Universitas Negeri Semarang,103.23.102.3
509,success,India,IN,MH,Maharashtra,Mumbai,400001,19.1146,72.8959,Asia/Kolkata,PDR,P.D.R Solutions FZC,AS394695 PDR,216.10.242.121
510,success,Japan,JP,14,Kanagawa,Ebina,243-0401,35.4681,139.429,Asia/Tokyo,Sony Network Communications Inc,Sony Network Communications Inc.,AS2527 Sony Network Communications Inc.,159.28.138.210
511,success,China,CN,GD,Guangdong,Shenzhen,,22.5431,114.058,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited,62.234.193.119
512,success,Germany,DE,HE,Hesse,Frankfurt am Main,60313,50.1188,8.6843,Europe/Berlin,"DigitalOcean, LLC","DigitalOcean, LLC","AS14061 DigitalOcean, LLC",104.248.41.237
513,success,South Korea,KR,11,Seoul,Gangdong-gu,05205,37.5554,127.1515,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd,61.98.205.218
514,success,United States,US,CA,California,Oceanside,92057,33.2421,-117.3045,America/Los_Angeles,Cox Communications Inc.,Cox Communications,AS22773 Cox Communications Inc.,72.197.68.161
515,success,China,CN,HB,Hubei,Hankou,,30.6219,114.371,Asia/Shanghai,CERNET,,AS4538 China Education and Research Network Center,122.205.143.89
